date;btc;eth;ltc;xrp;bric;sp500;eurostoxx;nasdaq;bond_europe;bond_us;bond_eur;eur;gbp;chf;jpy;gold;wti;grain;metal;vix
03/03/2016;-0.0055;0.0924;-0.0149;0.0163;0.0136;0.0035;-0.0031;0.0009;0.0011;0.0016;0.0015;0.0082;0.0071;0.0041;-0.002;0.0194;-0.0026;0.0088;0.0076;-0.0231
02/03/2016;-0.0259;0.1018;-0.0176;0.003;0.0261;0.0041;0.0086;0.0029;-0.0006;0.0003;-0.0029;0;0.009;0.0008;0.0047;0.0063;0.0075;0.0052;0.0136;-0.0351
01/03/2016;-0.0059;0.1878;-0.0058;0.0104;0.0253;0.0236;0.017;0.0285;-0.0019;-0.0037;-0.0015;-0.0005;0.0025;0.0012;-0.0116;-0.0053;0.0191;-0.0082;0.005;-0.1493
29/02/2016;0.0128;0.0685;0.0087;-0.0169;-0.0032;-0.0082;0.0056;-0.0071;0.0057;0.0014;0.0029;-0.0056;0.0033;-0.0021;0.0114;0.0124;0.0292;-0.0023;0.0024;0.0367
26/02/2016;0.0178;-0.03;0.0147;0.0039;0.0136;-0.0019;0.0178;0.0018;0.0005;-0.003;0.0003;-0.0077;-0.0065;-0.0061;-0.0089;-0.0077;-0.0088;-0.0032;0.0154;0.036
25/02/2016;-0.001;-0.0227;0;-0.0061;-0.0116;0.0113;0.0201;0.0087;-0.0003;0.0022;0.0004;0.0005;0.0025;-0.0016;-0.0072;0.0034;0.0282;-0.004;-0.0088;-0.0809
24/02/2016;0.01;0.11;-0.0089;0.0132;-0.0122;0.0044;-0.0235;0.0086;-0.0001;0;0.0013;-0.0006;-0.0068;0.0025;-0.0006;0.0015;0.0087;-0.0059;0.0035;-0.0125
23/02/2016;-0.0396;-0.0054;-0.0233;-0.01;-0.0106;-0.0125;-0.016;-0.0148;-0.0006;0.0012;-0.0001;-0.0009;-0.0091;0.0084;0.0072;0.015;0.0123;-0.0153;-0.0148;0.0793
22/02/2016;0.0395;0.1703;0.0684;-0.0239;0.0192;0.0144;0.0217;0.0146;0.0015;-0.0002;0.0021;-0.009;-0.0179;-0.0099;-0.0026;-0.0149;0.0602;0.002;0.0156;-0.0576
19/02/2016;-0.0037;0.0744;0;0.0308;-0.0041;0;-0.0084;0.0038;-0.0005;0.0003;0.0004;0.0021;0.0048;0.0035;0.0056;-0.0033;-0.0374;-0.0017;0.0169;-0.0527
18/02/2016;0.0144;0.1572;0.0031;-0.0177;0.0161;-0.0047;-0.0009;-0.0103;0.0044;0.0032;0.0033;-0.0019;0.003;-0.0007;0.0073;0.0183;0.0036;-0.0063;0.0011;-0.0305
17/02/2016;0.0214;-0.1388;0.0093;-0.0377;0.0059;0.0163;0.0267;0.0219;-0.0002;-0.0016;0.0005;-0.0014;-0.0008;-0.0039;-0.0001;0.0067;0.0543;0.0086;-0.0007;-0.0776
16/02/2016;0.0181;-0.2026;0.0094;-0.0211;0.0086;0.0082;-0.0045;0.0112;-0.0031;-0.0003;-0.0016;-0.0011;-0.009;-0.0016;0.0046;-0.0074;-0.0069;0.0056;0.0045;-0.0264
15/02/2016;0.0406;-0.048;0.0223;0.0785;0.0281;0.0082;0.0278;0.0113;0.0027;-0.0003;0.0019;-0.0089;-0.0047;-0.0097;-0.012;-0.0234;-0.0068;0.0056;0.0045;-0.0257
12/02/2016;0.0121;-0.0796;0.0097;0.0208;-0.0017;0.0193;0.0279;0.0164;-0.0017;-0.0046;-0.0022;-0.0059;0.0018;-0.0053;-0.0073;-0.007;0.1162;-0.0026;0.011;-0.1024
11/02/2016;-0.0053;0.3028;-0.0065;-0.0049;-0.0396;-0.0124;-0.0398;-0.0039;0;0.0013;0.001;0.0027;-0.0031;0.0009;0.0084;0.0406;-0.0462;0.0016;0.0003;0.068
10/02/2016;0.0148;0.0944;0.0065;0.0049;-0.0018;-0.0002;0.019;0.0035;0.0015;0.0012;0.0002;-0.0001;0.0034;-0.0005;0.0154;0.0067;-0.0177;0.0012;-0.0066;-0.0095
09/02/2016;0.0069;0.2394;0.0065;-0.0223;-0.0061;-0.0007;-0.0176;-0.0035;-0.0026;-0.0005;-0.0012;0.0089;0.0027;0.0145;0.0064;-0.0001;-0.0608;-0.0018;-0.0178;0.0206
08/02/2016;-0.0345;0.2247;-0.0258;0.0957;-0.0065;-0.0143;-0.0333;-0.0184;0.0012;0.0042;0.0004;0.0031;-0.0048;0.0043;0.0085;0.0134;-0.0396;-0.0116;0.0042;0.1062
05/02/2016;-0.0078;-0.0156;-0.0063;0.041;-0.0015;-0.0187;-0.009;-0.033;-0.0009;0.0004;-0.0002;-0.0046;-0.0059;0.0022;-0.0005;0.0153;-0.0265;-0.0095;-0.0206;0.0681
04/02/2016;0.0517;0.0196;0.0354;0.0126;0.02;0.0015;0.003;0.0012;-0.0045;0.0008;-0.0019;0.0093;-0.001;0.011;0.0094;0.0113;-0.0175;-0.0091;0.0085;0.0087
03/02/2016;-0.0121;0.0362;-0.0098;0.0168;-0.0118;0.005;-0.0189;-0.0028;0.0024;-0.0009;0.0019;0.0169;0.0133;0.014;0.0175;0.012;0.0773;-0.0008;0.0169;-0.0151
02/02/2016;0.0037;0.099;0;0.034;-0.0202;-0.0189;-0.0232;-0.0226;0.0011;0.0044;0.0005;0.0028;-0.0016;0.0013;0.0086;0.0005;-0.0566;0.0026;-0.0036;0.0954
01/02/2016;-0.017;-0.1193;-0.0097;-0.0445;-0.0021;-0.0004;-0.0079;0.0014;-0.0013;-0.0023;-0.0016;0.0052;0.0132;0.0032;0.0011;0.0091;-0.0613;-0.0045;0.0012;-0.011
29/01/2016;-0.0022;-0.0159;-0.0032;0.0941;0.0302;0.0245;0.0218;0.0235;0.0044;0.0027;0.0043;-0.01;-0.0083;-0.0091;-0.0192;0.0026;0.012;0.0163;0.0091;-0.1043
28/01/2016;-0.0379;0.0569;-0.0531;-0.044;0.0056;0.0055;-0.0213;0.0086;0.0019;0.0008;0.0013;0.0043;0.009;0.0012;-0.0012;-0.0086;0.0281;-0.0113;-0.0112;-0.0303
27/01/2016;0.0072;0.0471;0.0435;0.1828;0.0082;-0.0109;0.0035;-0.022;-0.0008;-0.0002;0.0005;0.0021;-0.0081;0.0018;-0.0023;0.0045;0.0267;-0.0047;0.0139;0.0268
26/01/2016;0.0011;-0.0921;0.0064;0.0538;-0.0171;0.014;0.0103;0.0108;0.002;0.0011;0.002;0.0019;0.0071;-0.004;-0.0009;0.0108;0.0359;0.0008;0.0227;-0.0708
25/01/2016;0.0239;0.5108;0.0161;0.0041;0.0069;-0.0158;-0.0071;-0.016;0.0002;0.0008;0.0008;0.0049;-0.0011;0.0034;0.004;0.009;-0.0592;0.0048;-0.0058;0.0779
22/01/2016;-0.0701;-0.0328;-0.0445;-0.0382;0.0356;0.0201;0.0266;0.0263;0.0018;-0.0005;-0.0005;-0.0072;0.0031;-0.0088;-0.0091;-0.003;0.0862;0.003;0.001;-0.1779
21/01/2016;-0.024;0.013;-0.0514;-0.0127;-0.0128;0.0052;0.0211;0.0001;0.0019;-0.0016;0.0025;-0.0015;0.002;-0.0034;-0.0065;0.0003;0.1064;0.0023;0.0148;-0.0332
20/01/2016;0.1002;0.1105;0.1156;0.0207;-0.0347;-0.0118;-0.0334;-0.0012;0.002;0.0013;0.0006;-0.0017;0.0024;-0.0006;0.0059;0.0123;-0.0695;-0.0043;-0.0103;0.0574
19/01/2016;-0.0183;-0.0429;-0.0099;-0.0104;0.0192;0.0003;0.0152;-0.0013;-0.0023;-0.0002;0;0.0015;-0.006;0.0019;-0.0023;-0.0021;-0.0167;0.0031;0.0072;-0.0184
18/01/2016;0.0608;0.1671;0.0165;0.0184;-0.0113;0.0003;-0.0058;-0.0013;-0.0005;-0.0002;-0.0008;-0.0022;-0.0011;-0.0039;-0.0029;0.0007;-0.0164;0.0031;0.0072;-0.0181
15/01/2016;-0.1664;0.0167;-0.1455;-0.0558;-0.0271;-0.0218;-0.0239;-0.0278;-0.001;0.0026;0.0017;0.0047;-0.0108;0.0036;0.0088;0.0097;-0.0587;0.0086;-0.0156;0.1206
14/01/2016;-0.0048;0.0517;-0.0029;-0.0468;-0.0027;0.0166;-0.0161;0.0195;-0.0015;-0.0021;-0.0012;-0.0011;0.0004;0.0011;-0.0032;-0.014;0.0233;-0.0064;0.0096;-0.0517
13/01/2016;-0.0076;-0.0088;-0.0029;-0.0103;0.0039;-0.0253;0.0027;-0.0347;0.002;0.0011;0.0016;0.0017;-0.0028;-0.0039;-0.0002;0.0064;0.0013;0.0001;0.011;0.1155
12/01/2016;-0.0288;0.0728;-0.0199;-0.007;-0.0052;0.0078;0.0122;0.0103;-0.0014;0.0027;-0.0002;-0.0001;-0.0066;-0.0007;0.0009;-0.007;-0.0314;0.0197;-0.0063;-0.0783
11/01/2016;-0.0106;0.0716;-0.0028;-0.0064;-0.0287;0.0009;-0.002;-0.0012;-0.0005;-0.001;-0.0014;-0.0058;0.0018;-0.0067;-0.0043;-0.0091;-0.0542;-0.0144;-0.0223;-0.1057
08/01/2016;-0.0106;0.0464;-0.0084;-0.0177;0.004;-0.0109;-0.0167;-0.0098;0.0001;0.0011;0.0017;-0.0009;-0.0069;-0.0017;0.0036;-0.0044;-0.0033;0.0124;-0.0011;0.0777
07/01/2016;0.0653;-0.0094;0.0426;0.006;-0.0348;-0.024;-0.0176;-0.0307;-0.0047;0.0008;-0.0029;0.0139;-0.0008;0.014;0.0068;0.0139;-0.0208;0.0037;-0.0134;0.1937
06/01/2016;-0.0066;0.0007;-0.0058;-0.0068;-0.0094;-0.0132;-0.0122;-0.0114;0.0014;0.0036;0.0017;0.0031;-0.0031;0.0014;0.0049;0.0147;-0.0572;0.0036;-0.0022;0.0626
05/01/2016;-0.0026;-0.0045;-0.0086;0.0143;-0.0012;0.002;0.0042;-0.0024;0.0021;-0.0002;0.0012;-0.0077;-0.0028;-0.0064;0.0032;0.0029;-0.0217;0.0048;-0.0004;-0.068
04/01/2016;-0.0029;0.0068;-0.0029;0.0005;-0.0343;0;0;0;0;0;0;-0.0023;-0.002;-0.0006;0.0073;0;0;0;0;0
